MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
311828000,2019-09-08T13:28:00,31.13156,-81.49311,0.0,197.4,344.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367305420,2019-09-08T13:30:07,31.13004,-81.39529,5.4,294.8,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367369550,2019-09-08T13:26:06,31.12874,-81.40429,0.0,270.0,151.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367762440,2019-09-08T13:27:48,31.15411,-81.49951,0.0,86.8,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
367691290,2019-09-08T13:28:42,31.14213,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
338102856,2019-09-08T13:30:02,31.16747,-81.41386,0.0,0.0,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
368004680,2019-09-08T13:28:27,31.16681,-81.41569,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
369273000,2019-09-08T13:29:14,31.16041,-81.49999,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367762440,2019-09-08T13:30:48,31.15413,-81.49953,0.0,86.8,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
367569620,2019-09-08T13:28:45,31.1672,-81.41448,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367369550,2019-09-08T13:31:15,31.12873,-81.40428,0.0,303.8,155.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367691290,2019-09-08T13:29:53,31.14211,-81.49647,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
339759000,2019-09-08T13:29:51,31.15714,-81.49977,0.0,305.2,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
367157730,2019-09-08T13:31:20,31.15826,-81.49931,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
311828000,2019-09-08T13:31:00,31.13155,-81.49311,0.0,183.4,344.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367305420,2019-09-08T13:27:27,31.12944,-81.39273,0.4,95.9,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
338102856,2019-09-08T13:31:42,31.16746,-81.41386,0.0,201.6,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
367305420,2019-09-08T13:31:16,31.13101,-81.39711,6.2,298.6,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367691290,2019-09-08T13:31:01,31.14213,-81.49647,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
369201000,2019-09-08T13:30:07,31.15669,-81.49923,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367063030,2019-09-08T13:30:50,31.1141,-81.4884,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
338335542,2019-09-08T13:30:51,31.16744,-81.41487,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367569620,2019-09-08T13:31:45,31.16721,-81.41448,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367753660,2019-09-08T13:30:29,31.15608,-81.49927,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367753660,2019-09-08T13:27:30,31.15607,-81.49922,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
338184094,2019-09-08T13:28:59,31.155,-81.49956,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367094180,2019-09-08T13:29:01,31.15502,-81.49942,0.0,91.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
368004680,2019-09-08T13:31:28,31.16681,-81.41569,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
538004697,2019-09-08T13:31:51,31.12775,-81.51739,0.0,161.3,296.0,EMERALD ACE,IMO9539236,V7YO3,70.0,1.0,199.0,32.0,9.7,70.0,A
367369550,2019-09-08T13:32:46,31.12875,-81.40427,0.0,353.3,155.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367691290,2019-09-08T13:33:51,31.14211,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
338102856,2019-09-08T13:33:22,31.16745,-81.41388,0.0,213.4,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
367094180,2019-09-08T13:32:02,31.15501,-81.49942,0.0,91.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
369273000,2019-09-08T13:32:14,31.1604,-81.50001,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
338184094,2019-09-08T13:31:59,31.15501,-81.49956,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367305420,2019-09-08T13:34:07,31.13279,-81.40273,6.8,273.8,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
311828000,2019-09-08T13:34:00,31.13155,-81.49311,0.0,167.5,344.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
538004697,2019-09-08T13:34:51,31.12776,-81.51738,0.0,161.3,295.0,EMERALD ACE,IMO9539236,V7YO3,70.0,1.0,199.0,32.0,9.7,70.0,A
369201000,2019-09-08T13:33:07,31.15667,-81.49921,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
338143506,2019-09-08T13:32:56,31.15966,-81.49967,0.1,116.5,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
338102856,2019-09-08T13:35:22,31.16745,-81.41389,0.0,0.0,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
367691290,2019-09-08T13:35:21,31.14209,-81.49643,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367369550,2019-09-08T13:35:15,31.12874,-81.40427,0.0,258.0,151.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
339759000,2019-09-08T13:32:50,31.15714,-81.49976,0.0,315.7,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
367753660,2019-09-08T13:33:29,31.15608,-81.49923,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367762440,2019-09-08T13:33:48,31.15413,-81.49951,0.0,86.8,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
367305420,2019-09-08T13:35:46,31.13261,-81.40619,5.1,255.3,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
338335542,2019-09-08T13:33:48,31.16744,-81.41487,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
368004680,2019-09-08T13:34:25,31.16681,-81.41571,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
338102856,2019-09-08T13:36:31,31.16744,-81.41386,0.0,0.0,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
367157730,2019-09-08T13:34:19,31.15826,-81.49933,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
338184094,2019-09-08T13:34:59,31.15498,-81.49956,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367305420,2019-09-08T13:37:07,31.13191,-81.40792,3.7,245.2,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367691290,2019-09-08T13:37:32,31.14213,-81.49643,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
338143506,2019-09-08T13:35:57,31.15967,-81.49968,0.1,113.2,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
369273000,2019-09-08T13:35:14,31.16041,-81.5,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
369201000,2019-09-08T13:36:07,31.15671,-81.4992,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367305420,2019-09-08T13:38:46,31.13157,-81.40895,1.7,256.3,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
338102856,2019-09-08T13:38:22,31.16745,-81.41388,0.0,0.0,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
339759000,2019-09-08T13:35:50,31.15715,-81.49974,0.0,316.9,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
367063030,2019-09-08T13:36:50,31.1141,-81.4884,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
367369550,2019-09-08T13:38:46,31.12874,-81.40429,0.0,15.1,146.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367063030,2019-09-08T13:33:51,31.1141,-81.48841,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
311828000,2019-09-08T13:37:00,31.13155,-81.49311,0.0,171.4,344.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
338102856,2019-09-08T13:39:32,31.16744,-81.41388,0.0,219.3,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
338335542,2019-09-08T13:36:52,31.16743,-81.41487,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367305420,2019-09-08T13:40:37,31.1309,-81.41013,1.7,194.6,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
369273000,2019-09-08T13:38:14,31.1604,-81.50001,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
538004697,2019-09-08T13:37:51,31.12774,-81.51739,0.0,161.3,296.0,EMERALD ACE,IMO9539236,V7YO3,70.0,1.0,199.0,32.0,9.7,70.0,A
367762440,2019-09-08T13:39:48,31.15415,-81.49954,0.0,86.8,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
368004680,2019-09-08T13:37:27,31.16681,-81.41569,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367569620,2019-09-08T13:37:45,31.1672,-81.41449,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
338184094,2019-09-08T13:40:59,31.15501,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
338184094,2019-09-08T13:37:59,31.15498,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
369201000,2019-09-08T13:39:09,31.1567,-81.4992,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367369550,2019-09-08T13:36:46,31.12874,-81.40428,0.1,243.4,143.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367305420,2019-09-08T13:41:46,31.1305,-81.41019,1.0,185.6,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367569620,2019-09-08T13:34:47,31.1672,-81.41448,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
339759000,2019-09-08T13:38:50,31.15717,-81.49971,0.0,315.1,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
311828000,2019-09-08T13:40:00,31.13156,-81.49311,0.0,136.9,344.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367691290,2019-09-08T13:38:42,31.14211,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
368004680,2019-09-08T13:40:25,31.16682,-81.4157,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367753660,2019-09-08T13:39:29,31.15612,-81.49924,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
338102856,2019-09-08T13:40:42,31.16744,-81.41388,0.0,233.5,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
367369550,2019-09-08T13:39:55,31.12874,-81.4043,0.0,255.1,145.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367094180,2019-09-08T13:41:02,31.15503,-81.49942,0.0,91.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
367063030,2019-09-08T13:39:50,31.1141,-81.4884,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
367691290,2019-09-08T13:39:53,31.14212,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
338335542,2019-09-08T13:39:48,31.16745,-81.41487,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
538004697,2019-09-08T13:40:51,31.12773,-81.51742,0.0,214.0,296.0,EMERALD ACE,IMO9539236,V7YO3,70.0,1.0,199.0,32.0,9.7,70.0,A
367369550,2019-09-08T13:41:05,31.12874,-81.4043,0.0,239.7,146.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367157730,2019-09-08T13:40:20,31.15826,-81.49931,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
338102856,2019-09-08T13:41:52,31.16744,-81.41388,0.0,0.0,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
369201000,2019-09-08T13:42:07,31.15671,-81.49918,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367762440,2019-09-08T13:36:48,31.15415,-81.49953,0.0,86.8,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
367094180,2019-09-08T13:38:01,31.155,-81.4994,0.0,91.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
338143506,2019-09-08T13:38:57,31.15967,-81.49969,0.1,118.1,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
367569620,2019-09-08T13:40:45,31.16721,-81.4145,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
339759000,2019-09-08T13:41:50,31.15716,-81.49976,0.0,317.9,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
367691290,2019-09-08T13:43:02,31.14213,-81.49645,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367305420,2019-09-08T13:43:07,31.13024,-81.41021,0.5,184.5,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
338102856,2019-09-08T13:44:32,31.16744,-81.41387,0.0,0.0,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
367369550,2019-09-08T13:44:56,31.12875,-81.40428,0.0,76.0,154.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367762440,2019-09-08T13:42:47,31.15416,-81.49952,0.0,86.8,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
338335542,2019-09-08T13:42:48,31.16744,-81.41487,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
311828000,2019-09-08T13:43:00,31.13156,-81.49311,0.0,166.0,344.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
338335542,2019-09-08T13:45:48,31.16745,-81.41489,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
338102856,2019-09-08T13:45:42,31.16744,-81.41387,0.0,233.2,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
367157730,2019-09-08T13:43:19,31.15826,-81.49931,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
367305420,2019-09-08T13:45:56,31.13009,-81.4099,0.4,100.9,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367569620,2019-09-08T13:43:44,31.16721,-81.41448,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
538004697,2019-09-08T13:43:51,31.12775,-81.51744,0.0,214.0,298.0,EMERALD ACE,IMO9539236,V7YO3,70.0,1.0,199.0,32.0,9.7,70.0,A
338184094,2019-09-08T13:44:03,31.15501,-81.49958,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367094180,2019-09-08T13:44:01,31.15501,-81.49943,0.0,91.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
367691290,2019-09-08T13:44:12,31.14213,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
369273000,2019-09-08T13:44:14,31.1604,-81.49999,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367305420,2019-09-08T13:47:26,31.13007,-81.40967,0.5,91.5,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
339759000,2019-09-08T13:44:50,31.15717,-81.49977,0.0,312.7,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
338102856,2019-09-08T13:48:11,31.16744,-81.41388,0.0,252.1,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
338143506,2019-09-08T13:44:57,31.15968,-81.49968,0.1,121.7,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
367063030,2019-09-08T13:42:51,31.1141,-81.48839,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
367753660,2019-09-08T13:45:29,31.15609,-81.49924,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367691290,2019-09-08T13:45:21,31.14211,-81.49645,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367369550,2019-09-08T13:46:06,31.12876,-81.40427,0.0,31.6,152.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367063030,2019-09-08T13:45:50,31.1141,-81.48839,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
367305420,2019-09-08T13:49:26,31.12999,-81.40941,0.5,106.9,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367369550,2019-09-08T13:49:16,31.12875,-81.40427,0.0,66.7,152.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367569620,2019-09-08T13:49:45,31.16722,-81.41449,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367157730,2019-09-08T13:46:21,31.15826,-81.49933,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
338102861,2019-09-08T13:49:48,31.16145,-81.41819,29.6,216.4,511.0,RECOVERY,,,90.0,0.0,10.0,3.0,,,A
368004680,2019-09-08T13:46:25,31.16682,-81.41573,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367691290,2019-09-08T13:46:32,31.14211,-81.49645,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
311828000,2019-09-08T13:46:00,31.13156,-81.49311,0.0,170.6,344.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
538004697,2019-09-08T13:49:51,31.12774,-81.51741,0.1,160.7,299.0,EMERALD ACE,IMO9539236,V7YO3,70.0,1.0,199.0,32.0,9.7,70.0,A
367094180,2019-09-08T13:47:01,31.15501,-81.49941,0.0,91.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
338184094,2019-09-08T13:46:59,31.15499,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
369273000,2019-09-08T13:47:14,31.16041,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
338143506,2019-09-08T13:47:59,31.15967,-81.49969,0.0,134.5,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
367691290,2019-09-08T13:47:42,31.14212,-81.49644,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
369201000,2019-09-08T13:51:07,31.1567,-81.49919,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367753660,2019-09-08T13:48:29,31.15612,-81.49923,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367369550,2019-09-08T13:51:16,31.12874,-81.40427,0.0,242.9,149.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
338335542,2019-09-08T13:51:48,31.16742,-81.41489,0.0,293.8,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367691290,2019-09-08T13:48:53,31.14212,-81.49642,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
367063030,2019-09-08T13:48:51,31.1141,-81.48839,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
368004680,2019-09-08T13:49:25,31.16683,-81.4157,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367691290,2019-09-08T13:52:41,31.14214,-81.49647,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
338102856,2019-09-08T13:49:22,31.16744,-81.41388,0.0,258.4,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
311828000,2019-09-08T13:49:00,31.13156,-81.49311,0.0,171.6,344.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367569620,2019-09-08T13:52:46,31.1672,-81.41448,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367157730,2019-09-08T13:49:19,31.15826,-81.49931,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
367305420,2019-09-08T13:52:47,31.12907,-81.40973,2.6,223.9,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
338184094,2019-09-08T13:49:59,31.15498,-81.49956,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367094180,2019-09-08T13:50:01,31.155,-81.49941,0.0,91.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
338102861,2019-09-08T13:47:58,31.16604,-81.41457,6.6,222.9,511.0,RECOVERY,,,90.0,0.0,10.0,3.0,,,A
339759000,2019-09-08T13:50:51,31.15716,-81.49975,0.0,309.5,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
369201000,2019-09-08T13:45:08,31.15669,-81.49923,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
338102861,2019-09-08T13:50:49,31.1572,-81.42037,1.0,200.3,511.0,RECOVERY,,,90.0,0.0,10.0,3.0,,,A
338102856,2019-09-08T13:50:51,31.16744,-81.41388,0.0,230.6,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
367753660,2019-09-08T13:51:30,31.15612,-81.49924,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367063030,2019-09-08T13:51:51,31.1141,-81.48839,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
367762440,2019-09-08T13:51:47,31.15418,-81.49949,0.1,86.8,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
368004680,2019-09-08T13:52:26,31.16683,-81.41572,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
339759000,2019-09-08T13:53:50,31.15717,-81.49974,0.0,308.9,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
367305420,2019-09-08T13:51:26,31.12989,-81.40906,0.6,108.4,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367762440,2019-09-08T13:48:47,31.15414,-81.49952,0.0,86.8,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
367369550,2019-09-08T13:53:16,31.12875,-81.40427,0.0,74.4,148.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
338143506,2019-09-08T13:50:56,31.15967,-81.4997,0.1,130.8,511.0,MORNING SUN II,,,37.0,,13.0,,,,B
311828000,2019-09-08T13:52:01,31.13156,-81.49311,0.0,189.0,344.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367305420,2019-09-08T13:54:06,31.12859,-81.41008,1.1,192.4,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
338102861,2019-09-08T13:54:09,31.16119,-81.41782,7.2,32.1,511.0,RECOVERY,,,90.0,0.0,10.0,3.0,,,A
338102856,2019-09-08T13:54:22,31.16744,-81.41388,0.0,0.0,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
338184094,2019-09-08T13:55:59,31.15499,-81.49956,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367305420,2019-09-08T13:56:16,31.12839,-81.40981,1.1,49.6,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367369550,2019-09-08T13:54:55,31.12873,-81.40427,0.1,59.5,147.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
369273000,2019-09-08T13:56:14,31.1604,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
538004697,2019-09-08T13:55:51,31.12775,-81.51741,0.0,175.0,299.0,EMERALD ACE,IMO9539236,V7YO3,70.0,1.0,199.0,32.0,9.7,70.0,A
338102856,2019-09-08T13:55:51,31.16743,-81.41388,0.0,0.0,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
338102861,2019-09-08T13:56:40,31.16376,-81.41544,5.2,35.3,511.0,RECOVERY,,,90.0,0.0,10.0,3.0,,,A
367305420,2019-09-08T13:57:27,31.1283,-81.40999,1.1,241.7,511.0,DOROTHY MORAN,IMO7716995,WXU4654,31.0,0.0,30.0,9.0,3.9,,A
367691290,2019-09-08T13:53:52,31.14216,-81.49647,0.0,360.0,511.0,MISS LEXY,IMO8719530,WDI3727,30.0,15.0,23.0,6.0,,,A
338102856,2019-09-08T13:57:11,31.16743,-81.41387,0.0,239.2,511.0,RESPONDER,,,31.0,0.0,10.0,3.0,,,A
