MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
311828000,2019-09-07T05:25:28,31.13156,-81.4931,0.0,229.8,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
367682410,2019-09-07T05:24:19,31.12203,-81.42343,0.0,281.6,511.0,GREAT WHITE,IMO9750646,WDI2852,90.0,,42.0,,,,B
367369550,2019-09-07T05:25:36,31.12727,-81.51415,11.4,107.9,109.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367157730,2019-09-07T05:25:19,31.15824,-81.4993,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
338335542,2019-09-07T05:24:49,31.16744,-81.41486,0.0,149.5,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367157730,2019-09-07T05:22:19,31.15827,-81.49931,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
338235704,2019-09-07T05:25:19,31.13301,-81.39709,1.4,278.5,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
339759000,2019-09-07T05:23:47,31.15718,-81.49972,0.0,305.6,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
368004680,2019-09-07T05:25:27,31.16683,-81.41571,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367073890,2019-09-07T05:25:36,31.14209,-81.49631,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
339759000,2019-09-07T05:26:48,31.15718,-81.49972,0.0,307.7,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
367369550,2019-09-07T05:26:55,31.12592,-81.50947,11.6,110.2,113.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367569620,2019-09-07T05:25:45,31.16719,-81.41447,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
338235704,2019-09-07T05:26:21,31.13294,-81.39718,0.1,360.0,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
367617760,2019-09-07T05:23:16,31.13901,-81.49538,0.0,149.4,511.0,CAPT JACK,IMO0000000,,30.0,,0.0,0.0,,,B
338184094,2019-09-07T05:26:00,31.15499,-81.49958,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
369262000,2019-09-07T05:26:26,31.10526,-81.45399,9.0,288.3,291.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367682410,2019-09-07T05:27:18,31.12205,-81.42342,0.0,283.7,511.0,GREAT WHITE,IMO9750646,WDI2852,90.0,,42.0,,,,B
367762440,2019-09-07T05:26:21,31.15414,-81.49949,0.0,149.1,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
367617760,2019-09-07T05:26:15,31.13901,-81.49538,0.0,149.4,511.0,CAPT JACK,IMO0000000,,30.0,,0.0,0.0,,,B
367063030,2019-09-07T05:25:12,31.11419,-81.48868,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
369262000,2019-09-07T05:27:27,31.1061,-81.45666,8.4,291.0,292.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367753660,2019-09-07T05:27:30,31.15611,-81.49923,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
369201000,2019-09-07T05:27:07,31.15672,-81.49925,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367094180,2019-09-07T05:26:04,31.155,-81.49941,0.0,227.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
367073890,2019-09-07T05:28:05,31.1421,-81.49634,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
367569620,2019-09-07T05:28:45,31.16721,-81.41448,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367369550,2019-09-07T05:28:55,31.12321,-81.50265,11.6,115.3,115.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
338235704,2019-09-07T05:27:48,31.13291,-81.3972,0.1,360.0,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
338335542,2019-09-07T05:27:50,31.16744,-81.41487,0.0,149.5,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367063030,2019-09-07T05:28:12,31.1142,-81.48868,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
367157730,2019-09-07T05:28:20,31.15826,-81.4993,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
311828000,2019-09-07T05:28:28,31.13156,-81.4931,0.0,178.2,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
369262000,2019-09-07T05:28:37,31.10709,-81.45951,7.8,291.3,293.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367369550,2019-09-07T05:30:12,31.12119,-81.49848,11.4,120.3,117.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
369262000,2019-09-07T05:30:06,31.10828,-81.4628,7.2,291.6,292.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
368004680,2019-09-07T05:28:26,31.16681,-81.4157,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
369201000,2019-09-07T05:30:07,31.15671,-81.49922,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367094180,2019-09-07T05:29:02,31.15502,-81.49942,0.0,227.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
338184094,2019-09-07T05:28:59,31.15499,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
369273000,2019-09-07T05:29:15,31.1604,-81.49996,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367617760,2019-09-07T05:29:16,31.13901,-81.49538,0.0,149.4,511.0,CAPT JACK,IMO0000000,,30.0,,0.0,0.0,,,B
367762440,2019-09-07T05:29:21,31.15413,-81.49951,0.1,149.1,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
339759000,2019-09-07T05:29:47,31.15717,-81.49973,0.0,318.9,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
367073890,2019-09-07T05:31:05,31.14214,-81.49631,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
367063030,2019-09-07T05:31:11,31.1142,-81.48868,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
367569620,2019-09-07T05:31:45,31.16721,-81.41449,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367753660,2019-09-07T05:30:29,31.15609,-81.49921,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367682410,2019-09-07T05:30:16,31.12209,-81.42341,0.0,276.8,511.0,GREAT WHITE,IMO9750646,WDI2852,90.0,,42.0,,,,B
369262000,2019-09-07T05:31:07,31.109,-81.46495,6.9,292.6,292.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
368004680,2019-09-07T05:31:25,31.16684,-81.41572,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367157730,2019-09-07T05:31:19,31.15825,-81.49929,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
367369550,2019-09-07T05:31:26,31.11952,-81.49436,11.4,111.3,113.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
369201000,2019-09-07T05:33:07,31.15671,-81.49924,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
338235704,2019-09-07T05:31:19,31.13295,-81.3972,1.4,50.1,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
338184094,2019-09-07T05:32:02,31.155,-81.49959,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
338235704,2019-09-07T05:32:21,31.13288,-81.39728,1.9,283.4,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
369273000,2019-09-07T05:32:13,31.1604,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367753660,2019-09-07T05:33:30,31.15611,-81.49922,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367094180,2019-09-07T05:32:02,31.15501,-81.49941,0.0,227.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
367617760,2019-09-07T05:32:16,31.13901,-81.49538,0.0,149.4,511.0,CAPT JACK,IMO0000000,,30.0,,0.0,0.0,,,B
367073890,2019-09-07T05:32:06,31.14214,-81.4963,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
367762440,2019-09-07T05:32:21,31.15417,-81.49949,0.2,149.1,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
369262000,2019-09-07T05:34:17,31.11119,-81.47103,6.0,294.2,292.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
369262000,2019-09-07T05:32:18,31.10987,-81.46733,6.5,290.8,292.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367369550,2019-09-07T05:33:55,31.1164,-81.48582,11.4,115.1,117.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367073890,2019-09-07T05:33:16,31.14211,-81.49632,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
311828000,2019-09-07T05:34:28,31.13156,-81.49311,0.0,212.4,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
339759000,2019-09-07T05:32:48,31.15717,-81.49974,0.0,318.3,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
338184094,2019-09-07T05:34:59,31.155,-81.49958,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367369550,2019-09-07T05:35:03,31.11578,-81.4821,9.3,91.7,97.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
311828000,2019-09-07T05:31:28,31.13156,-81.4931,0.0,195.5,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
368004680,2019-09-07T05:34:27,31.16684,-81.4157,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367682410,2019-09-07T05:33:18,31.12207,-81.42342,0.0,284.1,511.0,GREAT WHITE,IMO9750646,WDI2852,90.0,,42.0,,,,B
338235704,2019-09-07T05:33:49,31.13289,-81.39722,0.1,360.0,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
338335542,2019-09-07T05:36:48,31.16744,-81.41486,0.0,149.5,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367094180,2019-09-07T05:35:02,31.15501,-81.49943,0.0,227.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
367569620,2019-09-07T05:34:44,31.1672,-81.41449,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367063030,2019-09-07T05:34:10,31.11419,-81.48868,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
338335542,2019-09-07T05:33:50,31.16742,-81.41487,0.0,149.5,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367157730,2019-09-07T05:34:21,31.15825,-81.49929,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
369262000,2019-09-07T05:35:47,31.1122,-81.47362,5.7,295.1,290.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367369550,2019-09-07T05:36:33,31.11492,-81.47784,8.4,122.9,128.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367073890,2019-09-07T05:34:26,31.14211,-81.49632,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
367073890,2019-09-07T05:35:35,31.14211,-81.49632,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
367094180,2019-09-07T05:38:00,31.15501,-81.49942,0.0,227.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
338235704,2019-09-07T05:34:51,31.13281,-81.39722,0.5,156.2,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
367682410,2019-09-07T05:36:17,31.1221,-81.42333,0.0,291.7,511.0,GREAT WHITE,IMO9750646,WDI2852,90.0,,42.0,,,,B
367762440,2019-09-07T05:35:22,31.15412,-81.4995,0.0,149.1,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
369201000,2019-09-07T05:36:09,31.1567,-81.49925,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367617760,2019-09-07T05:35:15,31.13901,-81.49538,0.0,149.4,511.0,CAPT JACK,IMO0000000,,30.0,,0.0,0.0,,,B
367073890,2019-09-07T05:36:57,31.1421,-81.49631,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
339759000,2019-09-07T05:35:47,31.15716,-81.49974,0.0,315.7,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
369262000,2019-09-07T05:37:17,31.11315,-81.47617,5.7,293.9,288.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367569620,2019-09-07T05:37:44,31.1672,-81.41448,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367762440,2019-09-07T05:38:25,31.15413,-81.49948,0.0,149.1,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
338235704,2019-09-07T05:37:48,31.13315,-81.39697,3.4,132.4,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
369262000,2019-09-07T05:38:36,31.1139,-81.47847,5.6,290.4,288.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367063030,2019-09-07T05:37:10,31.11419,-81.48868,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
367157730,2019-09-07T05:37:19,31.15826,-81.4993,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
338184094,2019-09-07T05:37:59,31.15501,-81.49958,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367617760,2019-09-07T05:38:16,31.13901,-81.49538,0.0,149.4,511.0,CAPT JACK,IMO0000000,,30.0,,0.0,0.0,,,B
369273000,2019-09-07T05:38:14,31.1604,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
369273000,2019-09-07T05:35:15,31.16039,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
368004680,2019-09-07T05:37:25,31.16684,-81.41571,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367369550,2019-09-07T05:37:39,31.11386,-81.47789,6.0,288.3,291.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
339759000,2019-09-07T05:38:47,31.15718,-81.49972,0.0,311.0,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
367369550,2019-09-07T05:38:55,31.11455,-81.48001,5.2,294.4,282.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
369201000,2019-09-07T05:39:07,31.15672,-81.4992,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367073890,2019-09-07T05:39:16,31.14207,-81.49631,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
369262000,2019-09-07T05:39:56,31.11469,-81.48069,5.6,293.5,290.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367369550,2019-09-07T05:40:15,31.11536,-81.48226,5.5,292.0,285.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
311828000,2019-09-07T05:40:28,31.13156,-81.49311,0.0,193.4,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
369262000,2019-09-07T05:41:07,31.11542,-81.48266,5.6,292.9,289.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367682410,2019-09-07T05:39:18,31.12204,-81.42341,0.0,304.4,511.0,GREAT WHITE,IMO9750646,WDI2852,90.0,,42.0,,,,B
367369550,2019-09-07T05:41:25,31.11606,-81.48418,5.7,292.9,291.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367753660,2019-09-07T05:39:31,31.15609,-81.49925,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
338235704,2019-09-07T05:41:48,31.12229,-81.3723,23.9,123.1,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
369201000,2019-09-07T05:42:08,31.15668,-81.49927,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367157730,2019-09-07T05:40:19,31.15825,-81.4993,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
367073890,2019-09-07T05:40:37,31.14209,-81.49632,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
338235704,2019-09-07T05:38:50,31.13046,-81.39304,23.1,111.3,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
369262000,2019-09-07T05:42:56,31.11638,-81.48582,5.9,289.4,303.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367569620,2019-09-07T05:40:44,31.16721,-81.41449,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
338184094,2019-09-07T05:40:59,31.155,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367617760,2019-09-07T05:41:16,31.13901,-81.49538,0.0,149.4,511.0,CAPT JACK,IMO0000000,,30.0,,0.0,0.0,,,B
367762440,2019-09-07T05:41:22,31.15414,-81.4995,0.0,149.1,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
369273000,2019-09-07T05:41:14,31.16041,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
339759000,2019-09-07T05:41:47,31.15716,-81.49973,0.0,293.7,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
367073890,2019-09-07T05:41:56,31.14209,-81.49633,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
369262000,2019-09-07T05:44:07,31.11728,-81.48777,5.6,304.3,325.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
338235704,2019-09-07T05:44:19,31.11229,-81.35666,24.5,136.3,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
367682410,2019-09-07T05:42:17,31.12204,-81.42341,0.0,304.2,511.0,GREAT WHITE,IMO9750646,WDI2852,90.0,,42.0,,,,B
367063030,2019-09-07T05:43:11,31.11419,-81.48868,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
368004680,2019-09-07T05:43:25,31.16681,-81.41572,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
338335542,2019-09-07T05:42:49,31.16744,-81.41486,0.0,149.5,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
338335542,2019-09-07T05:39:49,31.16744,-81.41489,0.0,149.5,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367369550,2019-09-07T05:44:32,31.11864,-81.48871,4.9,325.7,335.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
369262000,2019-09-07T05:45:17,31.11846,-81.48912,4.8,328.2,346.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367073890,2019-09-07T05:43:16,31.14209,-81.49632,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
367753660,2019-09-07T05:45:30,31.1561,-81.49926,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367157730,2019-09-07T05:43:20,31.15825,-81.49931,0.0,71.3,188.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
367369550,2019-09-07T05:46:06,31.12053,-81.48979,4.7,337.4,349.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367063030,2019-09-07T05:40:12,31.11419,-81.48868,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
311828000,2019-09-07T05:43:29,31.13156,-81.49311,0.0,178.9,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
369273000,2019-09-07T05:44:14,31.1604,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367073890,2019-09-07T05:44:26,31.1421,-81.49631,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
338184094,2019-09-07T05:43:59,31.155,-81.49958,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
369262000,2019-09-07T05:46:56,31.12051,-81.49009,4.6,336.3,346.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367094180,2019-09-07T05:44:01,31.15501,-81.49941,0.0,227.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
338235704,2019-09-07T05:46:49,31.1019,-81.34093,24.9,127.2,511.0,BRUNSWICK,IMO0000000,,50.0,,15.0,5.0,,,B
367762440,2019-09-07T05:44:21,31.15412,-81.49955,0.0,149.1,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
339759000,2019-09-07T05:44:47,31.15716,-81.49974,0.0,284.3,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
369201000,2019-09-07T05:45:07,31.15669,-81.49923,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
367682410,2019-09-07T05:45:19,31.12201,-81.42344,0.0,302.6,511.0,GREAT WHITE,IMO9750646,WDI2852,90.0,,42.0,,,,B
339759000,2019-09-07T05:47:47,31.15716,-81.49973,0.0,287.3,0.0,REGALEC,,6YTT3,37.0,5.0,19.0,6.0,2.0,37.0,A
367369550,2019-09-07T05:47:58,31.12267,-81.49074,4.3,340.8,341.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
338335542,2019-09-07T05:45:51,31.16744,-81.41486,0.0,149.5,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367569620,2019-09-07T05:46:45,31.16721,-81.41447,0.0,161.7,511.0,PURA VIDA,,WDG7668,37.0,,14.0,,,,B
367063030,2019-09-07T05:46:11,31.11419,-81.48868,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
368004680,2019-09-07T05:46:26,31.16682,-81.41572,0.0,348.3,511.0,TAKE IT EASY,,WDJ7232,36.0,,,,,,B
367369550,2019-09-07T05:49:15,31.12403,-81.49135,3.9,335.7,333.0,ANN MORAN,IMO7716983,WUW9636,31.0,0.0,32.0,9.0,3.9,52.0,A
367617760,2019-09-07T05:47:16,31.13901,-81.49537,0.0,149.4,511.0,CAPT JACK,IMO0000000,,30.0,,0.0,0.0,,,B
311828000,2019-09-07T05:49:28,31.13156,-81.49311,0.0,145.8,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
369273000,2019-09-07T05:47:13,31.16041,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
367094180,2019-09-07T05:47:01,31.15502,-81.49942,0.0,227.1,511.0,CHICORY,,WDC8861,37.0,,14.0,4.0,,,B
367073890,2019-09-07T05:50:06,31.14209,-81.49631,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
369273000,2019-09-07T05:50:14,31.1604,-81.49997,0.0,328.2,511.0,ESCAPE PLAN,IMO0000000,WDJ6018,36.0,,13.0,7.0,,,B
369262000,2019-09-07T05:50:16,31.12403,-81.4917,3.6,336.8,345.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367762440,2019-09-07T05:47:22,31.15413,-81.49953,0.1,149.1,511.0,SILVER GIRL II,,WDJ2861,37.0,,,,,,B
367753660,2019-09-07T05:48:33,31.15609,-81.49923,0.0,226.4,511.0,AQUAMARINE,,WDI9937,37.0,,,,,,B
367157730,2019-09-07T05:49:19,31.15826,-81.49931,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
338335542,2019-09-07T05:48:50,31.16744,-81.41487,0.0,149.5,511.0,STILL WATERS,IMO0000000,,37.0,,16.0,6.0,,,B
367063030,2019-09-07T05:49:10,31.11419,-81.48868,0.0,0.0,511.0,EMERALD PRINCESS II,IMO8993057,WDC6906,60.0,5.0,51.0,12.0,,60.0,A
367617760,2019-09-07T05:50:15,31.13901,-81.49537,0.0,149.4,511.0,CAPT JACK,IMO0000000,,30.0,,0.0,0.0,,,B
369201000,2019-09-07T05:48:08,31.15672,-81.49922,0.0,14.3,511.0,SALTY VIXEN,,WDJ2910,37.0,,,,,,B
369262000,2019-09-07T05:48:27,31.12223,-81.49089,4.1,343.1,348.0,PAUL MCLERNAN,IMO9827671,WDJ4817,31.0,0.0,,,,,A
367073890,2019-09-07T05:46:05,31.1421,-81.49632,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
367157730,2019-09-07T05:46:20,31.15826,-81.4993,0.0,71.3,189.0,AESTIVAL,,WBD6821,37.0,,15.0,4.0,,,B
311828000,2019-09-07T05:46:28,31.13156,-81.49311,0.0,180.3,343.0,KUJAWY,IMO9285029,C6TX7,70.0,5.0,190.0,28.0,10.4,,A
338184094,2019-09-07T05:46:58,31.15501,-81.49957,0.0,115.7,511.0,DULCINEA,,,37.0,,11.0,,,,B
367073890,2019-09-07T05:47:26,31.14211,-81.49632,0.0,360.0,511.0,MISS LUPE,IMO8842674,WDC7603,30.0,15.0,23.0,6.0,,,A
