MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
373999000,2019-01-02T03:59:33,49.30165,-123.30175,11.8,77.6,79.0,TOKYO BULKER,IMO9605023,HOID,70.0,0.0,199.0,32.0,13.0,,A
316001247,2019-01-02T04:00:12,49.37769,-123.27218,7.5,359.2,6.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:00:03,49.40827,-123.28461,16.5,338.3,339.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:01:22,49.38027,-123.2715,8.0,8.7,356.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:01:09,49.41288,-123.28731,16.3,338.8,340.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:01:44,49.37616,-123.27165,0.0,172.0,184.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
373999000,2019-01-02T04:01:33,49.30303,-123.2921,11.5,77.7,79.0,TOKYO BULKER,IMO9605023,HOID,70.0,0.0,199.0,32.0,13.0,,A
373999000,2019-01-02T04:02:34,49.30369,-123.28735,11.3,78.2,79.0,TOKYO BULKER,IMO9605023,HOID,70.0,0.0,199.0,32.0,13.0,,A
316001247,2019-01-02T04:02:25,49.38224,-123.27263,7.3,308.3,295.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:03:33,49.42286,-123.29443,16.5,334.7,336.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:03:24,49.37616,-123.27165,0.0,355.7,184.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
373999000,2019-01-02T04:00:13,49.30211,-123.2986,11.7,77.6,79.0,TOKYO BULKER,IMO9605023,HOID,70.0,0.0,199.0,32.0,13.0,,A
373999000,2019-01-02T04:03:53,49.30455,-123.28123,11.1,78.3,79.0,TOKYO BULKER,IMO9605023,HOID,70.0,0.0,199.0,32.0,13.0,,A
316001247,2019-01-02T04:03:42,49.38283,-123.2769,8.6,272.0,272.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316037287,2019-01-02T04:05:16,49.35638,-123.27148,0.0,77.2,511.0,SLIM SMITTY,IMO0000000,,37.0,,18.0,5.0,,,B
316001247,2019-01-02T04:04:52,49.38295,-123.28129,8.8,272.5,273.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:04:35,49.42679,-123.29843,16.1,310.0,309.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
373999000,2019-01-02T04:05:12,49.3054,-123.27523,10.8,78.1,79.0,TOKYO BULKER,IMO9605023,HOID,70.0,0.0,199.0,32.0,13.0,,A
316001247,2019-01-02T04:06:02,49.38304,-123.28572,9.0,271.1,273.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001257,2019-01-02T04:05:24,49.37616,-123.27165,0.0,34.8,184.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-02T04:05:39,49.42907,-123.30501,16.5,286.1,286.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-02T04:06:45,49.42891,-123.31256,16.9,259.0,260.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-02T04:02:21,49.41794,-123.29089,16.5,335.9,337.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:07:24,49.37616,-123.27165,0.0,334.6,184.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:07:12,49.38308,-123.29019,9.0,271.0,274.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:07:52,49.42799,-123.32048,16.9,258.6,259.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:08:22,49.38311,-123.29469,9.0,270.2,273.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:08:57,49.42703,-123.32812,16.7,259.6,261.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:09:43,49.38313,-123.29982,9.1,269.8,273.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:10:16,49.42585,-123.33732,16.6,259.4,261.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:10:52,49.38314,-123.30424,9.0,269.3,273.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:11:33,49.42475,-123.34637,16.6,258.7,259.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:11:23,49.37724,-123.27153,2.8,5.2,4.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-02T04:12:39,49.42383,-123.35402,16.6,258.7,259.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:12:54,49.38023,-123.27113,10.2,5.1,6.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:12:03,49.38316,-123.30883,9.0,270.6,273.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2019-01-02T04:13:09,49.38294,-123.31296,8.9,258.2,259.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2019-01-02T04:14:22,49.3823,-123.31749,8.9,256.2,259.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:13:45,49.42291,-123.36168,16.4,263.4,265.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:14:07,49.38379,-123.27237,11.3,324.9,325.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316035869,2019-01-02T04:13:48,49.35754,-123.27064,0.0,342.8,511.0,STAR OF THE SEA,IMO0000000,,37.0,,6.0,2.0,,,B
316001251,2019-01-02T04:14:51,49.42283,-123.3694,16.6,269.1,270.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-02T04:15:57,49.42274,-123.37711,16.7,269.5,271.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:15:23,49.38175,-123.32118,8.8,250.4,247.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001257,2019-01-02T04:15:17,49.38593,-123.27751,13.3,281.8,281.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:16:52,49.38031,-123.32634,8.1,244.5,242.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:17:27,49.42259,-123.38789,16.6,269.7,271.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316037287,2019-01-02T04:17:17,49.35639,-123.27151,0.0,77.2,511.0,SLIM SMITTY,IMO0000000,,37.0,,18.0,5.0,,,B
316001257,2019-01-02T04:16:18,49.3855,-123.28357,15.9,253.3,253.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:17:25,49.38369,-123.29147,18.3,247.1,247.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:17:59,49.37947,-123.32927,4.7,255.2,261.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:18:33,49.42244,-123.39569,16.6,268.6,270.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:19:12,49.37931,-123.33047,1.0,266.3,286.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:19:45,49.42231,-123.40417,16.6,267.6,269.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:19:32,49.37577,-123.3031,19.5,218.1,217.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:18:26,49.38056,-123.2976,18.9,218.7,217.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:20:22,49.37931,-123.3307,0.0,340.3,292.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:20:51,49.4222,-123.41182,16.6,268.3,269.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:20:37,49.37108,-123.30858,19.6,216.5,215.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:21:38,49.36662,-123.31351,19.8,215.3,215.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:21:41,49.37927,-123.33074,0.0,80.6,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:22:03,49.42213,-123.42041,16.5,271.2,273.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:22:42,49.37927,-123.33074,0.0,73.2,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316037287,2019-01-02T04:23:16,49.35636,-123.27148,0.0,77.2,511.0,SLIM SMITTY,IMO0000000,,37.0,,18.0,5.0,,,B
316001251,2019-01-02T04:23:34,49.42237,-123.43101,16.5,272.8,274.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:23:50,49.35663,-123.32411,19.8,213.4,213.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:24:03,49.37927,-123.33074,0.0,144.7,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:24:45,49.42259,-123.44012,19.0,272.9,274.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:25:12,49.37927,-123.33074,0.0,79.2,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:25:47,49.42418,-123.44791,18.6,304.1,307.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:26:02,49.34668,-123.33459,19.8,215.5,215.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:28:19,49.33639,-123.34571,19.8,215.7,215.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:27:23,49.37927,-123.33074,0.0,104.7,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001257,2019-01-02T04:22:44,49.36161,-123.31903,19.9,214.6,214.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:28:42,49.37926,-123.33074,0.0,81.2,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001257,2019-01-02T04:24:56,49.35153,-123.32932,19.7,214.7,215.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:26:22,49.37927,-123.33074,0.0,67.4,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:26:52,49.42846,-123.45332,18.7,330.3,332.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:27:07,49.34176,-123.33989,19.6,215.0,215.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-02T04:28:03,49.43277,-123.45727,10.9,330.6,332.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-02T04:29:09,49.43596,-123.46019,12.6,324.9,326.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316037287,2019-01-02T04:29:17,49.35633,-123.27148,0.0,77.2,511.0,SLIM SMITTY,IMO0000000,,37.0,,18.0,5.0,,,B
316001257,2019-01-02T04:29:22,49.33188,-123.35093,19.2,225.5,226.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:29:46,49.37934,-123.33083,0.0,343.7,118.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:30:13,49.43751,-123.46467,10.7,268.8,267.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316003676,2019-01-02T04:30:37,49.32764,-123.46899,5.6,117.9,119.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001247,2019-01-02T04:30:59,49.37939,-123.32961,5.7,74.9,70.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001257,2019-01-02T04:30:27,49.32887,-123.35852,19.0,248.7,249.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-02T04:31:15,49.43656,-123.46843,7.7,237.2,235.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:31:31,49.32667,-123.36664,19.5,248.8,249.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:32:23,49.38055,-123.32534,8.6,67.0,65.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003676,2019-01-02T04:32:57,49.32592,-123.4641,5.6,117.7,119.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001247,2019-01-02T04:33:26,49.38121,-123.32171,8.6,85.5,86.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001257,2019-01-02T04:33:43,49.3226,-123.38403,19.9,250.4,250.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316003676,2019-01-02T04:34:26,49.32483,-123.46091,5.6,117.4,119.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001247,2019-01-02T04:34:32,49.38136,-123.31754,8.9,88.0,85.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001257,2019-01-02T04:34:50,49.32056,-123.39293,19.9,251.3,250.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316037287,2019-01-02T04:35:16,49.35636,-123.27151,0.0,77.2,511.0,SLIM SMITTY,IMO0000000,,37.0,,18.0,5.0,,,B
316001247,2019-01-02T04:35:43,49.38146,-123.31305,8.9,88.1,84.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001257,2019-01-02T04:35:56,49.31862,-123.40161,19.9,250.8,250.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:36:53,49.38153,-123.30864,8.8,89.5,85.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003676,2019-01-02T04:31:56,49.32666,-123.46621,5.6,118.7,119.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316003676,2019-01-02T04:37:15,49.32281,-123.45493,5.6,118.1,119.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001257,2019-01-02T04:37:14,49.31627,-123.41199,19.9,250.9,250.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:38:13,49.38154,-123.30361,8.8,89.5,85.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001257,2019-01-02T04:38:19,49.31431,-123.42081,19.9,251.0,250.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001257,2019-01-02T04:32:38,49.32463,-123.3753,19.7,250.6,250.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316003676,2019-01-02T04:38:26,49.32196,-123.45243,5.6,116.9,118.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001257,2019-01-02T04:39:26,49.31234,-123.42963,19.8,250.6,250.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:39:43,49.38157,-123.29799,8.8,89.3,85.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003676,2019-01-02T04:35:56,49.32378,-123.45774,5.6,116.9,118.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316003676,2019-01-02T04:39:56,49.32094,-123.44931,5.5,116.8,118.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001257,2019-01-02T04:40:31,49.31036,-123.4384,19.8,251.9,251.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:40:53,49.3816,-123.29363,8.7,86.9,81.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316037287,2019-01-02T04:41:17,49.35637,-123.27152,0.0,77.2,511.0,SLIM SMITTY,IMO0000000,,37.0,,18.0,5.0,,,B
316003676,2019-01-02T04:41:06,49.32014,-123.44682,5.4,116.4,119.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001257,2019-01-02T04:41:38,49.30889,-123.4474,19.8,257.5,257.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:42:13,49.38188,-123.28868,8.7,84.5,80.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2019-01-02T04:43:23,49.38216,-123.28435,8.7,83.4,80.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001257,2019-01-02T04:42:43,49.30755,-123.45642,19.8,257.0,257.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316003676,2019-01-02T04:42:37,49.31911,-123.44371,5.4,117.1,119.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316003676,2019-01-02T04:43:40,49.3184,-123.44161,5.3,117.5,119.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001257,2019-01-02T04:43:44,49.30634,-123.46463,19.7,257.2,257.0,QUEEN OF OAK BAY,IMO7902283,VG8234,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T04:44:33,49.38252,-123.28,8.9,79.7,76.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2019-01-02T04:45:39,49.38309,-123.27593,8.9,82.2,85.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003676,2019-01-02T04:45:10,49.31737,-123.43858,5.3,117.6,119.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316017005,2019-01-02T04:45:47,49.37816,-123.33296,0.1,360.0,511.0,WIDGEON I,,,37.0,,,,,,B
316003676,2019-01-02T04:46:16,49.31663,-123.43634,5.3,116.2,118.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316037287,2019-01-02T04:47:17,49.35639,-123.27151,0.0,77.2,511.0,SLIM SMITTY,IMO0000000,,37.0,,18.0,5.0,,,B
316001247,2019-01-02T04:47:45,49.38039,-123.27106,7.6,177.5,180.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003676,2019-01-02T04:47:26,49.31586,-123.43393,5.3,115.6,117.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316003676,2019-01-02T04:48:30,49.31512,-123.43185,5.3,122.0,124.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316003676,2019-01-02T04:49:37,49.31418,-123.42977,5.3,126.3,126.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001247,2019-01-02T04:48:53,49.37825,-123.27113,6.5,186.9,189.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2019-01-02T04:46:42,49.3826,-123.2722,8.2,133.6,144.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2019-01-02T04:50:42,49.37655,-123.27145,0.9,185.6,188.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003676,2019-01-02T04:50:43,49.31317,-123.42779,5.3,128.8,128.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316003676,2019-01-02T04:51:49,49.31211,-123.42581,5.3,129.0,128.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316017005,2019-01-02T04:51:46,49.37815,-123.33292,0.0,360.0,511.0,WIDGEON I,,,37.0,,,,,,B
316001247,2019-01-02T04:52:33,49.37645,-123.27144,0.0,350.1,192.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003676,2019-01-02T04:52:57,49.31106,-123.42384,5.3,129.2,128.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001247,2019-01-02T04:53:43,49.37645,-123.27144,0.0,302.3,192.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003676,2019-01-02T04:54:15,49.30987,-123.42148,5.3,126.5,125.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001247,2019-01-02T04:54:53,49.37646,-123.27144,0.0,132.1,192.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316003676,2019-01-02T04:55:19,49.30892,-123.41951,5.3,126.3,125.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001247,2019-01-02T04:56:03,49.37646,-123.27144,0.0,307.7,192.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001251,2019-01-02T04:56:06,49.43604,-123.46947,9.7,46.0,47.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-02T04:57:09,49.43685,-123.46481,12.5,101.0,104.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316003676,2019-01-02T04:56:37,49.30778,-123.41716,5.3,127.1,126.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316003676,2019-01-02T04:57:57,49.30657,-123.41476,5.3,128.3,126.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
316001247,2019-01-02T04:57:43,49.37646,-123.27144,0.0,230.9,192.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2019-01-02T04:58:52,49.37646,-123.27145,0.0,318.0,191.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316037287,2019-01-02T04:59:16,49.35641,-123.27148,0.0,77.2,511.0,SLIM SMITTY,IMO0000000,,37.0,,18.0,5.0,,,B
316003676,2019-01-02T04:59:15,49.30537,-123.41238,5.3,127.1,126.0,SEASPAN PACER,IMO6722325,VXSS,31.0,0.0,29.0,7.0,2.8,,A
218565000,2019-01-02T04:59:36,49.3138,-123.2736,13.0,245.1,239.0,LEVERKUSEN EXPRESS,IMO9613006,DJDS2,70.0,0.0,366.0,48.0,15.5,,A
218565000,2019-01-02T05:00:07,49.31293,-123.27612,13.0,240.3,235.0,LEVERKUSEN EXPRESS,IMO9613006,DJDS2,70.0,0.0,366.0,48.0,15.5,,A
316001251,2019-01-02T05:00:03,49.42671,-123.45289,17.0,149.5,149.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001251,2019-01-02T05:01:05,49.42268,-123.44902,15.2,137.5,136.0,QUEEN OF COWICHAN,IMO7411143,CZ4990,60.0,0.0,139.0,27.0,5.5,,A
316001247,2019-01-02T05:00:09,49.37638,-123.27157,0.7,352.9,6.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
