MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
316007654,2020-06-01T00:00:14,49.31736,-123.40011,2.0,115.9,138.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
367661920,2020-06-01T00:00:07,49.34569,-123.28806,8.0,152.9,511.0,WARRIOR WON,,WDH8831,37.0,,13.0,,,,B
258954000,2020-06-01T00:00:15,49.32591,-123.27967,8.7,339.5,337.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316031305,2020-06-01T00:00:26,49.33933,-123.43887,6.1,0.2,349.0,RAVEN'S WING,,,36.0,,,,,,B
316026718,2020-06-01T00:00:05,49.35638,-123.28535,0.1,218.1,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316001247,2020-06-01T00:00:13,49.38496,-123.30358,9.6,266.7,264.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316007654,2020-06-01T00:00:05,49.3174,-123.40024,2.0,112.6,139.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316020789,2020-06-01T00:00:03,49.35578,-123.27312,0.0,295.9,511.0,WINESK,IMO0000000,,37.0,,20.0,6.0,,,B
316027506,2020-06-01T00:01:15,49.35306,-123.29266,4.6,134.3,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
367661920,2020-06-01T00:00:07,49.34569,-123.28806,8.0,152.9,511.0,WARRIOR WON,,WDH8831,37.0,,13.0,,,,B
316007654,2020-06-01T00:01:14,49.31705,-123.3994,2.0,121.1,139.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316001247,2020-06-01T00:00:03,49.38499,-123.3029,9.6,266.1,264.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316020789,2020-06-01T00:00:03,49.35578,-123.27312,0.0,295.9,511.0,WINESK,IMO0000000,,37.0,,20.0,6.0,,,B
316001247,2020-06-01T00:01:12,49.38481,-123.30758,9.5,263.7,258.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316026718,2020-06-01T00:01:08,49.35639,-123.28543,0.3,3.1,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316001262,2020-06-01T00:00:27,49.43684,-123.46389,9.8,279.1,282.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
258954000,2020-06-01T00:01:15,49.32826,-123.28109,9.3,338.6,338.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
258954000,2020-06-01T00:00:04,49.32549,-123.27943,8.6,338.4,338.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316008039,2020-06-01T00:02:44,49.35587,-123.27311,0.0,63.1,511.0,WINESK,,VG9188,37.0,,12.0,4.0,2.2,,B
316001262,2020-06-01T00:01:32,49.43608,-123.4681,8.3,244.0,245.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316007654,2020-06-01T00:02:24,49.31673,-123.39855,2.0,127.1,141.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316027057,2020-06-01T00:00:45,49.37888,-123.33281,0.0,358.9,511.0,CHINOOK,,CFK5228,37.0,,,,,,B
258954000,2020-06-01T00:02:23,49.33111,-123.28279,9.8,337.7,335.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316027506,2020-06-01T00:02:45,49.35184,-123.29024,4.7,121.6,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316017005,2020-06-01T00:01:12,49.37816,-123.33294,0.0,111.7,511.0,WIDGEON I,,,37.0,,,,,,B
367661920,2020-06-01T00:02:37,49.34087,-123.28386,8.2,147.9,511.0,WARRIOR WON,,WDH8831,37.0,,13.0,,,,B
316001247,2020-06-01T00:02:33,49.38402,-123.31297,9.6,251.6,248.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316021258,2020-06-01T00:03:18,49.37619,-123.27373,0.0,352.0,511.0,AUXILIARY 1,,,51.0,,,,,,B
258954000,2020-06-01T00:03:34,49.33416,-123.28478,10.3,336.4,334.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316007654,2020-06-01T00:03:35,49.31635,-123.39772,2.0,120.9,140.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316007654,2020-06-01T00:04:45,49.31606,-123.39685,2.0,120.9,139.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316001247,2020-06-01T00:04:03,49.38253,-123.31871,9.6,245.2,243.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
367661920,2020-06-01T00:04:06,49.33797,-123.28115,8.3,147.6,511.0,WARRIOR WON,,WDH8831,37.0,,13.0,,,,B
316037287,2020-06-01T00:05:40,49.35636,-123.27148,0.0,356.4,511.0,SLIM SMITTY,IMO0000000,,37.0,,18.0,5.0,,,B
316008039,2020-06-01T00:05:44,49.35585,-123.27309,0.0,0.0,511.0,WINESK,,VG9188,37.0,,12.0,4.0,2.2,,B
258954000,2020-06-01T00:04:54,49.33774,-123.28709,10.6,337.9,334.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316027506,2020-06-01T00:03:46,49.35105,-123.28844,5.2,129.5,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316007654,2020-06-01T00:05:55,49.31571,-123.39605,2.0,132.2,140.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316001247,2020-06-01T00:06:13,49.38009,-123.32676,9.0,246.8,246.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316027057,2020-06-01T00:06:45,49.3789,-123.3328,0.0,358.9,511.0,CHINOOK,,CFK5228,37.0,,,,,,B
367661920,2020-06-01T00:05:07,49.33601,-123.27932,8.2,148.1,511.0,WARRIOR WON,,WDH8831,37.0,,13.0,,,,B
258954000,2020-06-01T00:07:04,49.3438,-123.29097,11.1,337.3,334.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316001247,2020-06-01T00:07:17,49.37942,-123.32942,3.8,254.9,265.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316026718,2020-06-01T00:05:35,49.35647,-123.28517,0.3,47.5,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
367661920,2020-06-01T00:06:09,49.33398,-123.27737,8.2,147.1,511.0,WARRIOR WON,,WDH8831,37.0,,13.0,,,,B
316027506,2020-06-01T00:05:47,49.34937,-123.28462,5.1,129.0,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
258954000,2020-06-01T00:08:23,49.34763,-123.29336,11.4,338.0,334.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
367661920,2020-06-01T00:07:39,49.33111,-123.27467,8.0,148.0,511.0,WARRIOR WON,,WDH8831,37.0,,13.0,,,,B
316027506,2020-06-01T00:07:45,49.34778,-123.28121,4.8,134.1,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316026718,2020-06-01T00:08:37,49.35644,-123.2853,0.4,204.4,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316007654,2020-06-01T00:08:25,49.31485,-123.39432,1.9,125.7,143.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316007654,2020-06-01T00:07:15,49.31533,-123.39502,2.0,129.8,141.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
258954000,2020-06-01T00:09:34,49.35114,-123.29559,11.7,337.3,334.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316007654,2020-06-01T00:09:35,49.31435,-123.39364,2.1,119.5,145.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316001247,2020-06-01T00:09:43,49.37927,-123.33071,0.1,223.4,297.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316027506,2020-06-01T00:09:45,49.34595,-123.28026,4.7,219.6,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316007654,2020-06-01T00:10:44,49.31403,-123.3928,2.0,121.5,144.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316001247,2020-06-01T00:10:52,49.37926,-123.33072,0.0,294.2,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316027506,2020-06-01T00:10:47,49.3448,-123.28163,5.2,216.3,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316007654,2020-06-01T00:11:55,49.3136,-123.39204,2.0,120.9,144.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316001247,2020-06-01T00:05:12,49.38121,-123.323,9.7,243.8,243.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316008039,2020-06-01T00:11:44,49.35589,-123.27312,0.0,107.0,511.0,WINESK,,VG9188,37.0,,12.0,4.0,2.2,,B
258954000,2020-06-01T00:12:05,49.3588,-123.3006,12.2,337.0,335.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
258954000,2020-06-01T00:05:55,49.34049,-123.28889,10.9,337.0,335.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316020789,2020-06-01T00:12:27,49.35572,-123.27309,0.5,181.5,511.0,WINESK,IMO0000000,,37.0,,20.0,6.0,,,B
316027506,2020-06-01T00:12:14,49.34307,-123.28347,5.3,210.5,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316007654,2020-06-01T00:13:04,49.31321,-123.39126,1.9,128.1,146.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316007654,2020-06-01T00:14:15,49.31277,-123.39055,2.1,132.9,146.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316027506,2020-06-01T00:13:15,49.34176,-123.28448,5.2,201.4,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
258954000,2020-06-01T00:13:15,49.36254,-123.30286,12.3,342.9,346.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316001247,2020-06-01T00:12:22,49.37926,-123.33072,0.0,176.9,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316026718,2020-06-01T00:14:33,49.35643,-123.28511,1.0,236.3,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316027506,2020-06-01T00:14:45,49.33985,-123.28594,4.8,206.9,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
258954000,2020-06-01T00:15:44,49.37089,-123.30355,12.3,7.2,5.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316026718,2020-06-01T00:16:00,49.35619,-123.28441,6.6,101.3,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316007654,2020-06-01T00:15:24,49.31238,-123.38983,2.0,138.0,146.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316007654,2020-06-01T00:16:44,49.31193,-123.38891,1.9,130.1,147.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
258954000,2020-06-01T00:16:55,49.37498,-123.30273,12.5,7.5,5.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316008039,2020-06-01T00:14:43,49.35581,-123.27307,0.0,0.0,511.0,WINESK,,VG9188,37.0,,12.0,4.0,2.2,,B
316027506,2020-06-01T00:17:17,49.33691,-123.28782,3.4,200.8,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316001247,2020-06-01T00:15:22,49.37926,-123.33071,0.0,295.4,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316027506,2020-06-01T00:16:15,49.33805,-123.2871,4.4,202.2,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316027506,2020-06-01T00:18:48,49.33551,-123.28895,3.6,207.5,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316026718,2020-06-01T00:18:00,49.35401,-123.27941,8.3,105.8,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316026718,2020-06-01T00:19:01,49.35453,-123.27688,4.3,62.2,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316007654,2020-06-01T00:19:06,49.31116,-123.38734,1.9,127.3,147.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316001247,2020-06-01T00:18:13,49.37926,-123.33071,0.0,27.6,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316007654,2020-06-01T00:20:15,49.31071,-123.38669,2.0,134.2,147.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316001247,2020-06-01T00:19:24,49.37927,-123.33071,0.0,151.5,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2020-06-01T00:20:33,49.37927,-123.33071,0.0,132.1,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316008039,2020-06-01T00:20:45,49.35584,-123.27309,0.0,52.2,511.0,WINESK,,VG9188,37.0,,12.0,4.0,2.2,,B
258954000,2020-06-01T00:19:24,49.38358,-123.30098,12.7,8.0,2.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
258954000,2020-06-01T00:20:33,49.38766,-123.30052,12.7,4.1,5.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
258954000,2020-06-01T00:22:14,49.39362,-123.29918,13.0,9.1,7.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316001247,2020-06-01T00:21:34,49.37934,-123.33082,0.0,241.5,118.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
563105100,2020-06-01T00:20:57,49.2953,-123.27857,12.5,40.7,41.0,,,,,0.0,,,,,A
316007654,2020-06-01T00:21:24,49.31035,-123.3859,1.9,140.3,150.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316027057,2020-06-01T00:21:45,49.37889,-123.33281,0.0,358.9,511.0,CHINOOK,,CFK5228,37.0,,,,,,B
316027506,2020-06-01T00:20:44,49.33387,-123.29065,4.3,217.1,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316027506,2020-06-01T00:21:49,49.33268,-123.29198,5.4,211.2,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316026718,2020-06-01T00:21:02,49.35493,-123.27588,0.2,71.8,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
563105100,2020-06-01T00:22:06,49.29819,-123.27461,12.1,41.2,41.0,,,,,0.0,,,,,A
316007654,2020-06-01T00:22:25,49.30993,-123.38535,2.4,120.4,147.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316001247,2020-06-01T00:22:37,49.3793,-123.33015,5.0,93.3,84.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316026718,2020-06-01T00:23:00,49.35495,-123.27587,0.1,114.7,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
258954000,2020-06-01T00:23:33,49.39834,-123.29796,13.1,9.4,7.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316007654,2020-06-01T00:23:45,49.30955,-123.38434,2.1,115.3,145.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
563105100,2020-06-01T00:23:17,49.30106,-123.27084,11.6,39.9,43.0,,,,,0.0,,,,,A
316037287,2020-06-01T00:23:40,49.35637,-123.27151,0.0,356.4,511.0,SLIM SMITTY,IMO0000000,,37.0,,18.0,5.0,,,B
316027057,2020-06-01T00:24:45,49.37889,-123.3328,0.0,358.9,511.0,CHINOOK,,CFK5228,37.0,,,,,,B
316001247,2020-06-01T00:24:44,49.38118,-123.32321,9.5,66.2,65.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316007654,2020-06-01T00:24:54,49.30916,-123.38349,2.1,131.9,148.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316027506,2020-06-01T00:23:15,49.33094,-123.29375,5.1,216.1,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316026718,2020-06-01T00:26:00,49.35493,-123.27588,0.0,114.7,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316001247,2020-06-01T00:25:50,49.38188,-123.31888,9.6,85.8,87.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
258954000,2020-06-01T00:26:03,49.40747,-123.29575,13.4,7.3,5.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316007654,2020-06-01T00:26:06,49.30877,-123.38266,2.1,122.5,145.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316008039,2020-06-01T00:26:43,49.35588,-123.27312,0.0,0.0,511.0,WINESK,,VG9188,37.0,,12.0,4.0,2.2,,B
316007654,2020-06-01T00:27:15,49.30834,-123.38188,2.0,138.5,149.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
258954000,2020-06-01T00:24:54,49.40324,-123.29666,13.3,10.0,6.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316017005,2020-06-01T00:25:12,49.37815,-123.33295,0.0,111.7,511.0,WIDGEON I,,,37.0,,,,,,B
258954000,2020-06-01T00:27:14,49.41188,-123.29486,13.6,7.7,5.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316020789,2020-06-01T00:28:27,49.35571,-123.27312,0.1,254.5,511.0,WINESK,IMO0000000,,37.0,,20.0,6.0,,,B
316007654,2020-06-01T00:30:05,49.30731,-123.38,2.1,131.5,148.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316007654,2020-06-01T00:28:25,49.30794,-123.38108,2.0,129.0,146.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316027506,2020-06-01T00:26:16,49.32922,-123.29031,5.5,98.6,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316027506,2020-06-01T00:28:17,49.32893,-123.28608,4.2,91.6,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316026718,2020-06-01T00:29:03,49.35493,-123.27588,0.0,114.7,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316008039,2020-06-01T00:29:43,49.35587,-123.2731,0.0,0.0,511.0,WINESK,,VG9188,37.0,,12.0,4.0,2.2,,B
258954000,2020-06-01T00:29:54,49.42196,-123.29262,13.9,8.0,5.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316001247,2020-06-01T00:28:03,49.38208,-123.30969,9.8,86.5,85.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
258954000,2020-06-01T00:28:24,49.41626,-123.29391,13.7,7.8,5.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316027506,2020-06-01T00:30:15,49.3288,-123.28312,3.4,92.6,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316001247,2020-06-01T00:31:13,49.3829,-123.29659,9.6,84.1,83.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316026718,2020-06-01T00:30:28,49.35475,-123.27608,4.6,273.8,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316001247,2020-06-01T00:30:03,49.38249,-123.30137,9.7,82.8,81.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
258954000,2020-06-01T00:31:03,49.42639,-123.29165,14.0,7.6,5.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316027506,2020-06-01T00:31:45,49.32894,-123.28111,3.2,83.1,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
258954000,2020-06-01T00:33:24,49.43545,-123.28967,14.2,8.1,5.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316007654,2020-06-01T00:31:16,49.30687,-123.37929,2.1,124.8,146.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316026718,2020-06-01T00:31:29,49.35411,-123.2779,5.3,232.4,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316007654,2020-06-01T00:32:34,49.30629,-123.37859,2.0,142.7,151.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316001247,2020-06-01T00:33:34,49.38324,-123.28697,9.6,87.3,85.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2020-06-01T00:08:20,49.37928,-123.33047,1.1,263.4,288.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316027506,2020-06-01T00:34:15,49.32871,-123.27707,4.3,101.6,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316037287,2020-06-01T00:35:40,49.35637,-123.27148,0.0,356.4,511.0,SLIM SMITTY,IMO0000000,,37.0,,18.0,5.0,,,B
316001247,2020-06-01T00:34:42,49.38338,-123.28226,9.5,87.3,85.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2020-06-01T00:35:43,49.38352,-123.27811,9.6,87.1,84.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316007654,2020-06-01T00:36:04,49.30481,-123.37666,2.0,145.4,154.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316007654,2020-06-01T00:33:45,49.30582,-123.37789,2.0,132.9,151.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
258954000,2020-06-01T00:10:53,49.35514,-123.29821,11.9,336.1,335.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316026718,2020-06-01T00:33:58,49.35041,-123.27984,12.7,171.4,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316001262,2020-06-01T00:35:55,49.43767,-123.46903,8.9,57.2,65.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316039164,2020-06-01T00:31:25,49.35598,-123.27168,0.0,360.0,511.0,PORTOFINO,IMO0000000,,37.0,,20.0,4.0,,,B
316026718,2020-06-01T00:36:58,49.34041,-123.27643,12.5,161.4,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316007654,2020-06-01T00:37:15,49.30425,-123.37609,2.0,150.4,156.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316008039,2020-06-01T00:35:45,49.35586,-123.27311,0.0,39.2,511.0,WINESK,,VG9188,37.0,,12.0,4.0,2.2,,B
316001247,2020-06-01T00:36:52,49.38356,-123.27342,9.5,100.1,107.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316001247,2020-06-01T00:13:32,49.37926,-123.33071,0.0,142.8,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316026718,2020-06-01T00:35:30,49.34523,-123.2785,12.3,167.7,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
316001262,2020-06-01T00:36:59,49.43729,-123.46504,10.1,125.3,131.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316017005,2020-06-01T00:37:13,49.37815,-123.33295,0.0,111.7,511.0,WIDGEON I,,,37.0,,,,,,B
316026718,2020-06-01T00:38:02,49.33703,-123.27438,12.1,157.4,511.0,VITAL SPARK,,,51.0,,8.0,,,,B
258954000,2020-06-01T00:14:24,49.36637,-123.30396,12.3,354.5,359.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316001262,2020-06-01T00:38:08,49.43395,-123.46003,17.2,138.6,140.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316008039,2020-06-01T00:38:43,49.35589,-123.27313,0.0,48.8,511.0,WINESK,,VG9188,37.0,,12.0,4.0,2.2,,B
316001247,2020-06-01T00:39:13,49.37889,-123.2717,7.8,191.3,192.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316027506,2020-06-01T00:38:45,49.32789,-123.27133,3.4,103.0,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316001247,2020-06-01T00:16:33,49.37926,-123.33071,0.0,190.7,298.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
316027506,2020-06-01T00:37:44,49.32803,-123.2726,2.3,104.7,511.0,RAMBUNXIOUS,,,36.0,,11.0,,,,B
316007654,2020-06-01T00:38:24,49.3038,-123.37547,2.2,119.9,151.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316008039,2020-06-01T00:17:44,49.35584,-123.27312,0.0,0.0,511.0,WINESK,,VG9188,37.0,,12.0,4.0,2.2,,B
316001262,2020-06-01T00:40:19,49.42551,-123.44761,19.8,124.4,124.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316007654,2020-06-01T00:40:35,49.30287,-123.37434,2.0,142.1,155.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316007654,2020-06-01T00:17:54,49.31158,-123.38809,2.0,135.0,148.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
258954000,2020-06-01T00:18:15,49.37962,-123.30178,12.6,7.6,5.0,STAR HERDLA,IMO9071557,LAVD4,70.0,0.0,197.0,31.0,12.3,,A
316008039,2020-06-01T00:41:44,49.35585,-123.27314,0.0,0.0,511.0,WINESK,,VG9188,37.0,,12.0,4.0,2.2,,B
316001262,2020-06-01T00:41:20,49.42377,-123.43943,19.8,97.4,97.0,QUEEN OF SURREY,IMO7902221,VG8177,60.0,0.0,139.0,27.0,5.5,,A
316007654,2020-06-01T00:39:25,49.30337,-123.37494,2.0,148.3,156.0,GRANNY HUTCH,,,31.0,0.0,14.0,6.0,0.4,31.0,A
316027057,2020-06-01T00:39:46,49.37888,-123.33281,0.0,358.9,511.0,CHINOOK,,CFK5228,37.0,,,,,,B
316001247,2020-06-01T00:42:02,49.37617,-123.27208,0.5,179.1,178.0,QUEEN OF CAPILANO,IMO9008354,VY9513,60.0,0.0,96.0,21.0,3.6,,A
